Brand,Media L1,Media L2,Further TV Detail,Message,TVR Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,TVRs,Comment
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-01,-15918.6,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-01,156908,76.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-08,-15918.6,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-08,150000,70.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-15,-15918.6,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-22,-15918.6,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-22,228750,108.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-29,-15918.6,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-29,228750,107.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-06,-5673,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-13,-5673,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-20,-5673,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-20,212427,101.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-27,-5673,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-27,27854,13.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-03,-15150.5,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-10,-15150.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-10,230450,95.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-17,-15150.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-17,108735,55.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-24,-15150.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-24,224535,106.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-05,-15867.5,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-12,-15867.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-12,161082,86.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-19,-15867.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-19,276140,130.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-26,-15867.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-26,161082,76.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-02,-8990.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-02,250068,103.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-09,-8990.8,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-16,-8990.8,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-23,-8990.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-23,174932,69.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-30,-8990.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-30,174043,70.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-07,-12889.25,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-14,-12889.25,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-21,-12889.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-21,198908,70.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-28,-12889.25,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-28,198908,91.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-04,-2356,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-11,-2356,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-18,-2356,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-25,-2356,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-23,-53909,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-23,619500,329.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-30,-10583.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-30,433780,159.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-06,-10583.8,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-13,-10583.8,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-20,-10583.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-20,232586,115.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-27,-10583.8,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-27,209327,94.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-03,-8464.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-10,-8464.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-17,-8464.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-17,243000,80.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-24,-8464.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-24,207000,97.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-03,-1038.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-10,-1038.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-17,-1038.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-24,-1038.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-07,-20358,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-07,185000,48.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-14,-20358,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-14,450000,140.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-21,-20358,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-21,390000,157.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-28,-20358,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-28,360000,127.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-05,-18229.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-12,-18229.75,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-19,-18229.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-19,450000,130.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-26,-18229.75,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-26,250000,87.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-02,-9808,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-09,-9808,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-16,-9809,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-16,150000,73.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-23,-9810,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-23,380000,170.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-30,-10808,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-07,-10808,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-14,-10808,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-14,337500,161.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-21,-10809,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-21,392500,153.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-28,-10808,0.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-18,-32000,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-18,468395,157.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-08,-38112,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-08,463870,151.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-06,-35485.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-06,450302,146.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-20,-35485.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-27,508382,157.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-22,-57660,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-22,499735,220.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-29,-24859,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-29,619449,141.8,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-12,-24859,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-12,321058,132.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-26,-24861,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-26,375580,139.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-16,-16875.66958573094,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-16,315514,116.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-23,-21670.76791426906,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-23,405165,152.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-23,-26709.465000000026,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-23,424890,136.4,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-30,-40908.91337898129,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-30,656488,193.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-06,-35519.43162101868,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-06,570000,201.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-27,-33129.982499999925,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-27,526500,152.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-05-18,-33350.23874999996,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-05-18,530000,163.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-15,-19695.498750000028,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-15,313000,125.5,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-22,-22652.98875000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-22,360000,145.6,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-13,-16266.131249999977,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-13,258000,122.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-20,-16266.131249999977,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-20,258000,142.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-10,-31339.244999999937,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-10,512000,197.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-17,-15882.292499999981,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-17,296493,105.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-24,-27280.027500000026,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-24,372507,128.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-07,-23722.713749999995,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-07,378193,126.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-14,-24928.672499999986,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-14,376614,121.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-21,-23722.713749999995,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-21,378193,106.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-05,-23405.621250000026,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-05,365365,114.0,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-26,-23405.621250000026,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-26,365365,131.3,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-02,-23241.401249999995,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-02,365365,117.3,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-23,3683,1.4,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-30,11850,6.7,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-07,-892.5,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-07,16014,15.9,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-14,-11181.23999999999,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-14,179431,62.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-21,-58378.29749999987,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-21,917079,373.1,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-28,-41070.36375000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-28,645000,112.2,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-04,-20199.587170000003,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-04,317252.33967,122.32,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-11,-20581.9153,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-11,323257.14029999997,114.24,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-18,-20199.587170000003,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-18,317252.33967,106.76,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-25,-20581.9153,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-25,323257.14029999997,112.18,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-08,-20964.24343,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-08,329261.9409299999,131.81,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-15,Free of charge,4.01,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-22,-20964.24343,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-22,329261.9409299999,141.46,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-07,Free of charge,0.78,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-14,-25479.447765,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-14,400177.209015,138.65,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-21,-36899.078765,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-21,579532.590015,175.45,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-28,-25871.40019,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-28,406333.16769,158.83,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-04,-23984.399680000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-04,376696.15968000004,112.22,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-11,Free of charge,1.41,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-18,Free of charge,1.35,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-25,-29010.309600000004,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-25,455632.5096,175.15,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-09,-22438.272800000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-09,352412.8728,111.81,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-16,Free of charge,1.98,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-23,-25476.3938,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-23,400129.2438,139.25,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-30,-20988.771200000003,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-30,329647.17120000004,121.99,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-13,Free of charge,1.61,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-20,-19510.269300000004,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-20,306425.9943,179.11,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-27,-12471.546800000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-27,195876.64680000002,149.19,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-04,-16892.5736,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-04,265312.77359999996,130.46,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-11,-9541.9929,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-11,149865.4179,89.64,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-18,-16884.4697,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-18,265185.49470000004,116.77,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-25,-9558.205800000002,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-25,150120.0558,57.62,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-01,-22794.2579,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-01,358003.9329,135.39,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-08,-11967.836800000001,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-08,187965.4368,58.77,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-15,-22794.2579,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-15,358003.9329,116.55,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-22,-25840.5236,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-22,405848.22359999997,118.63,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-05,Free of charge,2.51,
ClientBrand,TV,,Rebates,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-12,-23961.989599999997,0.0,
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-12,376344.1895999999,107.6,
