Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-06-10,2458.9565,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-06-17,2820.5677499999997,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-06-24,1757.00525,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2019-07-01,11204.84365,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2019-11-11,6942.936,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2019-11-18,2473.4209499999997,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2019-12-23,72445.197825,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-01-06,19176.38535,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-02-17,1125.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-02-24,1125.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-03-02,1125.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-03-09,1125.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-03-09,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-03-16,1125.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-03-16,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-03-23,1125.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-04-06,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-04-13,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-04-20,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-04-27,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-05-04,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-05-11,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-05-18,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-05-25,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-06-01,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-06-08,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-06-15,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-06-22,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-06-29,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-07-06,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-07-13,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-07-20,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-07-27,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-08-03,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-08-10,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-08-17,20995.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-08-17,170.0,
