Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Spend
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-03-26,0.0,56.71700000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-03-26,0.0,1121.6499999999999
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-04-02,0.0,13902.36
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-04-02,0.0,3649.1798
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-04-02,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-04-02,0.0,1251.29
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-04-02,0.0,42.980000000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-04-09,0.0,7392.400000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-04-09,0.0,2000.9458
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-04-09,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-04-09,0.0,665.3
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-04-09,0.0,42.980000000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-04-16,0.0,5791.62
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-04-16,0.0,1634.5149999999999
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-04-16,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-04-16,0.0,521.26
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-04-16,0.0,42.980000000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-04-23,0.0,5667.85
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-04-23,0.0,1604.484
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-04-23,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-04-23,0.0,510.09999999999997
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-04-23,0.0,42.980000000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-04-30,0.0,7923.28
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-04-30,0.0,2265.9170000000004
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-04-30,0.0,56.717000000000006
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-04-30,0.0,713.15
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-04-30,0.0,42.980000000000004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-05-07,0.0,5260.99
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-05-07,0.0,1663.1370000000002
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-05-07,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-05-07,0.0,473.6
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-05-07,0.0,1350.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-05-14,0.0,5357.24
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-05-14,0.0,1544.7300000000002
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-05-14,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-05-14,0.0,482.17
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-05-14,0.0,1350.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-05-21,0.0,17146.739999999998
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-05-21,0.0,2409.94
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-05-21,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-05-21,0.0,1543.3100000000002
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-05-21,0.0,1350.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-05-28,0.0,9197.61
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-05-28,0.0,2525.5166
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-05-28,0.0,57.24800000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-05-28,0.0,827.88
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-05-28,0.0,1350.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-06-04,0.0,7031.32
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-06-04,0.0,2056.4896
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-06-04,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-06-04,0.0,632.84
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-06-04,0.0,6.21
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-06-11,0.0,5307.299999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-06-11,0.0,1742.9672
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-06-11,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-06-11,0.0,477.72
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-06-11,0.0,6.21
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-06-18,0.0,5785.139999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-06-18,0.0,1719.8278
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-06-18,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-06-18,0.0,520.76
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-06-18,0.0,6.21
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-06-25,0.0,5989.860000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-06-25,0.0,1964.9804
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-06-25,0.0,58.04449999999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-06-25,0.0,539.25
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-06-25,0.0,6.21
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-07-02,0.0,5184.49
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-07-02,0.0,1616.1348
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-07-02,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-07-02,0.0,466.73
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-07-02,0.0,1075.304
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-07-09,0.0,5541.27
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-07-09,0.0,2004.1246
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-07-09,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-07-09,0.0,498.82
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-07-09,0.0,1075.304
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-07-16,0.0,6593.92
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-07-16,0.0,2102.8154000000004
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-07-16,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-07-16,0.0,593.64
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-07-16,0.0,1075.304
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-07-23,0.0,7741.880000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-07-23,0.0,2520.9722
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-07-23,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-07-23,0.0,696.9000000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-07-23,0.0,1075.304
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-07-30,0.0,5677.88
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-07-30,0.0,1987.1791999999998
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-07-30,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-07-30,0.0,511.0899999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-07-30,0.0,1075.304
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-08-06,0.0,5706.63
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-08-06,0.0,1897.607
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-08-06,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-08-06,0.0,513.81
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-08-06,0.0,660.4300000000001
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-08-13,0.0,6363.900000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-08-13,0.0,2118.674
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-08-13,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-08-13,0.0,572.86
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-08-13,0.0,660.4300000000001
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-08-20,0.0,8996.59
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-08-20,0.0,2962.6818
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-08-20,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-08-20,0.0,809.9500000000002
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-08-20,0.0,660.4300000000001
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-08-27,0.0,8958.02
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-08-27,0.0,2980.6112
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-08-27,0.0,56.98250000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-08-27,0.0,806.37
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-08-27,0.0,660.4300000000001
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-09-03,0.0,4398.05
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-09-03,0.0,1568.2628000000002
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-09-03,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-09-03,0.0,395.88000000000005
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-09-03,0.0,52.019999999999996
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-09-10,0.0,6018.8099999999995
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-09-10,0.0,2093.9076
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-09-10,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-09-10,0.0,541.7700000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-09-10,0.0,52.019999999999996
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-09-17,0.0,6540.25
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-09-17,0.0,2396.2079999999996
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-09-17,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-09-17,0.0,588.9300000000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-09-17,0.0,52.019999999999996
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-09-24,0.0,5932.829999999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-09-24,0.0,2131.064
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-09-24,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-09-24,0.0,534.15
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-09-24,0.0,52.019999999999996
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-10-01,0.0,5847.8099999999995
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-10-01,0.0,2143.4510000000005
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-10-01,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-10-01,0.0,526.4599999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-10-01,0.0,335.396
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-10-08,0.0,6635.81
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-10-08,0.0,2474.3201999999997
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-10-08,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-10-08,0.0,597.46
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-10-08,0.0,335.396
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-10-15,0.0,6203.57
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-10-15,0.0,2232.917
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-10-15,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-10-15,0.0,558.47
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-10-15,0.0,335.396
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-10-22,0.0,9052.9
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-10-22,0.0,3189.5728
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-10-22,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-10-22,0.0,815.0999999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-10-22,0.0,335.396
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-10-29,0.0,10103.64
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-10-29,0.0,3524.1872000000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-10-29,0.0,57.51350000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-10-29,0.0,909.52
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-10-29,0.0,335.396
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-11-05,0.0,6427.090000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-11-05,0.0,2280.6318
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-11-05,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-11-05,0.0,578.61
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-11-05,0.0,1200.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-11-12,0.0,6798.66
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-11-12,0.0,2308.1108
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-11-12,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-11-12,0.0,611.89
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-11-12,0.0,1200.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-11-19,0.0,20123.33
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-11-19,0.0,6755.415400000001
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-11-19,0.0,58.309999999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-11-19,0.0,1811.15
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-11-19,0.0,1200.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-11-26,0.0,12748.560000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-11-26,0.0,4269.4186
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-11-26,0.0,57.778999999999996
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-11-26,0.0,1147.43
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-11-26,0.0,1200.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-12-03,0.0,7966.500000000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-12-03,0.0,2565.0176
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-12-03,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-12-03,0.0,717.0099999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-12-03,0.0,400.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-12-10,0.0,5176.3
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-12-10,0.0,1727.9848
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-12-10,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-12-10,0.0,465.88
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-12-10,0.0,400.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-12-17,0.0,6039.7300000000005
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-12-17,0.0,2113.1732
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-12-17,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-12-17,0.0,543.63
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-12-17,0.0,400.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-12-24,0.0,52471.13
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-12-24,0.0,16208.9396
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-12-24,0.0,56.45150000000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-12-24,0.0,4722.82
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-12-24,0.0,400.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,14664.92785
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,4639.6993999999995
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,48.387096774193544
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,80.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,1319.8444599999998
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2018-12-31,0.0,1034.2049541505812
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-01-07,0.0,12072.293250000002
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-01-07,0.0,3876.6448
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-01-07,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-01-07,0.0,1086.5072799999998
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-01-07,0.0,864.1174593427518
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-01-14,0.0,9097.75495
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-01-14,0.0,3147.2889999999998
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-01-14,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-01-14,0.0,818.7989299999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-01-14,0.0,701.5415429593625
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-01-21,0.0,11433.5099
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-01-21,0.0,3831.7125999999994
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-01-21,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-01-21,0.0,1029.01687
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-01-21,0.0,854.1019174218923
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-01-28,0.0,9067.78805
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-01-28,0.0,2971.2578000000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-01-28,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-01-28,0.0,816.10159
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-01-28,0.0,662.3035830335382
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-02-04,0.0,7726.6884500000015
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-02-04,0.0,2780.969
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-02-04,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-02-04,0.0,695.40272
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-02-04,0.0,619.887555029791
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-02-11,0.0,7820.023100000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-02-11,0.0,2774.5244
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-02-11,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-02-11,0.0,703.80312
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-02-11,0.0,618.4510315240831
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-02-18,0.0,6914.7050500000005
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-02-18,0.0,2516.9612
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-02-18,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-02-18,0.0,622.3241700000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-02-18,0.0,561.0393083751918
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-02-25,0.0,5482.341560000001
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-02-25,0.0,2647.0005648000006
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-02-25,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-02-25,0.0,493.41103999999996
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-02-25,0.0,590.0255300495431
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-03-04,0.0,5817.28027
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-03-04,0.0,2129.6654678000004
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-03-04,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-03-04,0.0,523.5552200000002
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-03-04,0.0,474.70975759381645
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-03-11,0.0,3942.5481099999997
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-03-11,0.0,1807.1879367999995
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-03-11,0.0,56.4516129032258
