Brand,Media L1,Media L2,Message,GRP Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,Impacts,GRPs,Comment
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-19,4002.8571428571427,499189.28571428574,0.9749790736607142,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-26,1601.1428571428573,199675.71428571426,0.38999162946428567,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-10,4993.75,395687,0.772826171875,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-24,4993.75,395811,0.773068359375,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-08-28,7650.0,710505,1.387705078125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-12-18,4994.599999999999,431604,0.8429765625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-12-25,11537.9,996930,1.9471289062500001,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-01,4695.4,406077,0.793119140625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-08,4578.099999999999,396812,0.7750234375,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-15,4578.099999999999,395954,0.77334765625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-22,4578.099999999999,396751,0.774904296875,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-02-05,2497.2999999999997,218327,0.42641992187499994,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,10586.0,523949,1.023337890625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-07,9992.0,494125,0.965087890625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-21,9992.0,493477,0.9638222656250001,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-02-18,9992.0,499091,0.9747871093750001,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-02-25,711.0,49159,0.09601367187500001,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-03-04,779.0,93498,0.18261328125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-03-11,746.0,74548,0.1456015625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-03-18,889.0,127773,0.249556640625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-03-25,170.0,20968,0.040953125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-01,729.0,26051,0.050880859375000004,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-08,3357.0,25764000,50.3203125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-15,6072.0,762824,1.489890625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-22,800.0,19418,0.03792578125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-29,9938.0,1015969,1.9843144531249999,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-05-20,10170.0,548024,1.070359375,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-05-27,531.1393863928281,50271,0.098185546875,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-03,1004.0310467172736,95029,0.185603515625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-10,989.3555358322775,93640,0.182890625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-17,1007.6338899223015,95370,0.18626953125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-24,746.2005988219825,70626,0.13794140625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-01,100.4992509273454,9512,0.018578125,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-08,93.02942645240499,8805,0.017197265625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-15,2550.633375275587,241411,0.471505859375,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-22,7512.477489658,711037,1.3887441406249998,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-29,4307.0,120991,0.236310546875,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-08-05,800.0,20546,0.04012890625,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-08-12,100.0,5624,0.010984375,Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-08-19,7119.0,492465,0.961845703125,WK 34 Promo Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-09-23,7058.0,499847,0.9762636718750001,Sleepmatch WK 39 Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-09-23,397.6578312944423,26780,0.052304687499999995,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-09-30,689.6942976151219,46447,0.090716796875,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-07,710.7651139932702,47866,0.09348828125,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-14,637.5740964260444,42937,0.083861328125,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-21,399.42446371519856,21915,0.042802734375000005,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-21,580.6724978629263,39105,0.07637695312500001,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-28,437.84503270956947,24023,0.046919921875,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-10-28,293.07590053242745,19737,0.038548828125,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-04,262.60130838277803,14408,0.028140625000000002,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-04,273.50483923122977,18419,0.035974609375,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-11,506.9765403925149,27816,0.054328125000000005,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-11,465.5625834419212,31353,0.061236328124999996,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-18,429.78910695268524,23581,0.046056640625,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-18,339.10798705269525,22837,0.044603515625,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-25,359.1266088544044,19704,0.038484375,Cheltenham Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-11-25,250.31060724908193,16857,0.032923828125,Worcester Opening Converted to GRPs using All Adult Universe size of 51.2m
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-12-23,6641.45,603183,1.178091796875,Peaks 
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-12-30,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-12-30,5174.2991140555,466206,0.91055859375,Peak Row 1
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-12-30,5185.03919348063,462626,0.9035664062500001,Peak Row 2
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-06,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-06,1038.94016343799,91615,0.17893554687500002,Peaks
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-13,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-13,9063.181817227121,782872,1.529046875,Peaks
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-20,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-20,840.12247694606,75320,0.147109375,Peaks
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-01-27,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-02-03,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Digital Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2020-02-10,1585.1428571428573,143413,0.28010351562499997,5 Store
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2010-12-27,119874.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-03,76519.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-10,80486.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-24,15610.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-01-31,60937.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-07,78531.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-21,18284.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-02-28,77898.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-21,16387.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-03-28,23333.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-04,39867.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-11,47168.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-18,71021.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-04-25,85166.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-09,33142.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-05-23,49558.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-22,15125.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-08-29,8487.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-19,67949.95,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2011-12-26,118880.76,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-02,108558.97,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-09,59008.32,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-23,56697.35,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-01-30,60623.37,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-20,52700.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-02-27,74800.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-06-25,69994.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-02,7500.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-09,7500.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-16,7500.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-07-23,7500.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-08-20,106354.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-03,50000.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-10,45000.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-09-24,45000.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-17,33304.402,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-24,124174.43,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2012-12-31,81455.381,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-07,61279.05,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-01-21,66221.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-11,33959.2,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-03-25,63612.1,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-01,51616.82,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-15,43326.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-04-29,59982.55,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-06,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-13,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-20,63200.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-05-27,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-03,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-10,213.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-17,45801.86,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-06-24,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-07-01,213.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-07-08,212.54,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-07-29,49702.9,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-08-19,59165.95,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-02,2184.5,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-09-23,40912.51,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-10-14,51645.15,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-11,50491.0,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-11-18,51519.35,Missing Data,Missing Data,
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-23,35476.0,28842276.42276423,52.954644039885856,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2013-12-30,88690.0,72105691.05691057,132.38661009971463,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-06,124166.0,100947967.4796748,185.34125413960047,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-13,48262.76,39238016.26016261,72.04130330878458,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-01-27,50917.42,41396276.42276423,76.00388576867077,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-02-24,49979.15,40633455.28455284,74.60334022060155,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-17,97986.43854999999,79663771.17886178,146.26330404079937,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-03-24,97986.44,79663772.35772358,146.26330620519877,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-07,50918.28,41396975.6097561,76.00516948143078,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-14,88975.0,72337398.37398374,132.81202653762668,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-21,1400.0,1138211.382113821,2.0897649581643982,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-04-28,97530.0,79292682.92682926,145.58198312126694,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-05,47784.45,38849146.34146341,71.32733511082769,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-12,85447.1,69469186.99186993,127.54596811197798,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-19,98913.65,80417601.62601626,147.64734261009852,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-05-26,74794.05,60808170.73170732,111.64427483513994,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-02,79435.72,64581886.17886179,118.57284577325633,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-09,79486.9,64623495.934959345,118.64924160936978,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-06-16,79524.3,64653902.439024396,118.7050681875379,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-14,79169.8,64365691.056910574,118.17590984634556,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-07-21,79472.07,64611439.02439025,118.62710502770581,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-04,456.02,370747.9674796748,0.6806961544443778,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-11,456.03,370756.0975609756,0.680711081336936,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-18,79714.03,64808154.47154471,118.98827612004685,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-08-25,69569.72,56560747.967479676,103.84597357522065,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-01,3185.245,2589630.081300813,4.754580988691685,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-08,69347.495,56380077.23577236,103.51426070534345,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-15,680.62,553349.593495935,1.0159541613041805,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-22,680.62,553349.593495935,1.0159541613041805,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-09-29,3471.73,2822544.7154471544,5.182214070148633,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-06,68274.76,55507934.959349595,101.91300069648881,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-13,2186.34,1777512.1951219514,3.263526227595108,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-20,707.56,575252.0325203252,1.0561672098562869,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-10-27,61827.27,50266073.1707317,92.28890164640639,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-11-10,707.56,575252.0325203252,1.0561672098562869,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-11-17,93810.43,76268642.27642275,140.029820945953,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-01,18750.0,15243902.43902439,27.987923546844616,calculated based on CPT for Radio (2016) and an universe size of 54466000
